"","participant","context","environment","nLL","kernel","acq","R2","kError","lambda","beta","tau","p","ModelName","contextOrder","meanScore"
"434",224,"Conceptual","Smooth",419.291964495998,"SimKernel","UCB",0.410418676546815,NA,1.75268253875956,0.00673794711520081,0.0567098520640338,1.28322252610537,"SimKernel-UCB","Conceptual First",77.115
"435",224,"Conceptual","Smooth",451.700495917659,"BMT","UCB",0.364847889446888,2.35463637900052,NA,0.00673794699908555,0.0586718162928485,NA,"BMT-UCB","Conceptual First",77.115
"436",224,"Spatial","Smooth",256.408417146076,"RBF","UCB",0.63945501768145,NA,1.54166875468669,0.0201638111517986,0.0473094915541094,NA,"RBF-UCB","Conceptual First",93.3
"437",224,"Spatial","Smooth",248.613552362466,"SimKernel","UCB",0.650415653907292,NA,1.69482204013156,0.0500443743668411,0.0435636979249285,1.28298667270095,"SimKernel-UCB","Conceptual First",93.3
"438",224,"Spatial","Smooth",270.857474311407,"BMT","UCB",0.619137685207819,2.36750553272138,NA,0.103515594064671,0.0418517672291821,NA,"BMT-UCB","Conceptual First",93.3
"439",225,"Conceptual","Rough",336.990184316326,"SimKernel","UCB",0.526146132805632,NA,1.03828381815527,0.0067379470099341,0.0633840116419741,1.37951029284987,"SimKernel-UCB","Spatial First",84.275
"440",225,"Conceptual","Rough",378.703564357262,"BMT","UCB",0.467491467577782,1.79750143296082,NA,0.0284778283260479,0.0653483004869002,NA,"BMT-UCB","Spatial First",84.275
"441",225,"Conceptual","Rough",338.442925861645,"RBF","UCB",0.524103381321105,NA,0.956257914656253,0.0189973954589319,0.0662124326144704,NA,"RBF-UCB","Spatial First",84.275
"442",225,"Spatial","Rough",465.020535385622,"SimKernel","UCB",0.346118108857341,NA,0.570896079991461,0.141336687042766,0.0512889707705633,0.670095495091813,"SimKernel-UCB","Spatial First",75.58
"443",225,"Spatial","Rough",489.521912196289,"BMT","UCB",0.311665852697788,2.75555115861195,NA,0.141443057517784,0.0316695360361808,NA,"BMT-UCB","Spatial First",75.58
"444",225,"Spatial","Rough",478.455827626024,"RBF","UCB",0.327226267250984,NA,0.940772365753677,0.0888302711381865,0.0651230971423011,NA,"RBF-UCB","Spatial First",75.58
"445",227,"Conceptual","Smooth",411.629136248895,"BMT","UCB",0.421193651509075,2.36414506805639,NA,0.00673794699908797,0.0625075468672847,NA,"BMT-UCB","Spatial First",81.22
"446",227,"Conceptual","Smooth",434.124051366439,"RBF","UCB",0.389562752400597,NA,0.860512151320206,0.00673794699925576,0.0805736786772857,NA,"RBF-UCB","Spatial First",81.22
"447",227,"Conceptual","Smooth",424.107980009274,"SimKernel","UCB",0.403646706081077,NA,0.933184825261778,0.00673794700920082,0.0757743453604655,1.0487995942193,"SimKernel-UCB","Spatial First",81.22
"448",227,"Spatial","Smooth",461.618071831409,"BMT","UCB",0.350902433707701,2.33910985080021,NA,0.00673794699908881,0.0719899846339296,NA,"BMT-UCB","Spatial First",82.155
"449",227,"Spatial","Smooth",521.551904000653,"RBF","UCB",0.2666273435985,NA,0.964640966449937,0.0230148854498476,0.0882300917745728,NA,"RBF-UCB","Spatial First",82.155
"450",227,"Spatial","Smooth",437.449225574831,"SimKernel","UCB",0.384887106844517,NA,0.800844343087254,0.0766465395720045,0.0738939577565412,0.685881884173884,"SimKernel-UCB","Spatial First",82.155
"451",228,"Conceptual","Smooth",466.335080694698,"BMT","UCB",0.344269680008972,2.202362686512,NA,0.00766195320201954,0.0710834596238933,NA,"BMT-UCB","Spatial First",81.1
"452",228,"Conceptual","Smooth",449.910748958607,"RBF","UCB",0.367364516213234,NA,1.06301903017041,0.00673794699929516,0.0855296598570196,NA,"RBF-UCB","Spatial First",81.1
"453",228,"Conceptual","Smooth",443.07940246262,"SimKernel","UCB",0.376970315153151,NA,0.978733694590318,0.0122809115255334,0.0787325476421833,0.980080567433664,"SimKernel-UCB","Spatial First",81.1
"454",228,"Spatial","Smooth",566.050564154149,"BMT","UCB",0.204056197078371,2.20466926122772,NA,0.0542957040716333,0.0652394820020932,NA,"BMT-UCB","Spatial First",79.93
"455",228,"Spatial","Smooth",499.281981154861,"RBF","UCB",0.29794187308252,NA,1.71981785053499,0.037485265222617,0.0799455804360407,NA,"RBF-UCB","Spatial First",79.93
"456",228,"Spatial","Smooth",494.325101491277,"SimKernel","UCB",0.304911917633139,NA,2.13695395406769,0.054225628508894,0.0727742981532523,1.37309954641671,"SimKernel-UCB","Spatial First",79.93
"457",231,"Conceptual","Rough",310.932931697973,"RBF","UCB",0.562786161199091,NA,0.992722208197079,0.00801815360028179,0.0533478092623665,NA,"RBF-UCB","Conceptual First",80.325
"458",231,"Conceptual","Rough",334.5185389124,"BMT","UCB",0.529621601194599,1.84357758886186,NA,0.00673794699908555,0.0514217023266454,NA,"BMT-UCB","Conceptual First",80.325
"459",231,"Conceptual","Rough",310.932904812285,"SimKernel","UCB",0.562786199004012,NA,0.985508225369446,0.00801810950259026,0.0533477723507766,1.99999999986151,"SimKernel-UCB","Conceptual First",80.325
"460",231,"Spatial","Rough",330.732818602662,"RBF","UCB",0.534944836981199,NA,1.04869378879619,0.0879150547867843,0.0320715462051837,NA,"RBF-UCB","Conceptual First",73
"461",231,"Spatial","Rough",386.562912678308,"BMT","UCB",0.45644015875966,2.6914211543547,NA,0.0340018405097366,0.0384606891871631,NA,"BMT-UCB","Conceptual First",73
"462",231,"Spatial","Rough",303.831286830478,"SimKernel","UCB",0.572772036279491,NA,1.04305765573865,0.12380631146751,0.0289018011452806,1.29357277920014,"SimKernel-UCB","Conceptual First",73
"463",24,"Conceptual","Smooth",356.052908887547,"BMT","UCB",0.499341358726945,1.98486439488136,NA,0.00673794699908549,0.0540731541689287,NA,"BMT-UCB","Conceptual First",79.705
"464",24,"Conceptual","Smooth",332.690556770169,"SimKernel","UCB",0.532191991810028,NA,1.46287833203936,0.0172574445736955,0.0439973848889283,0.914954676687972,"SimKernel-UCB","Conceptual First",79.705
"465",24,"Conceptual","Smooth",333.069756886761,"RBF","UCB",0.531658785057872,NA,1.02949125661692,0.00673794702148997,0.0498928677659904,NA,"RBF-UCB","Conceptual First",79.705
"466",24,"Spatial","Smooth",164.861269595534,"BMT","UCB",0.768182713372188,3.18296520924912,NA,0.120329150533049,0.0263830948089722,NA,"BMT-UCB","Conceptual First",93.37
"467",24,"Spatial","Smooth",184.252905276867,"SimKernel","UCB",0.740915445699494,NA,1.2925748911033,0.125903860100729,0.017036591419024,0.417024415352965,"SimKernel-UCB","Conceptual First",93.37
"468",24,"Spatial","Smooth",252.394966514888,"RBF","UCB",0.645098473161438,NA,0.503693439693811,0.312216164461013,0.017739115811803,NA,"RBF-UCB","Conceptual First",93.37
"469",26,"Conceptual","Rough",704.874464036243,"RBF","UCB",0.00885098078522983,NA,77.1800977328418,3.03722281062508,0.280372565644509,NA,"RBF-UCB","Conceptual First",45.62
"470",26,"Conceptual","Rough",714.723330763543,"SimKernel","UCB",-0.00499786052651685,NA,46.9134480045662,0.333222045683529,0.573913687442776,1.9965133093957,"SimKernel-UCB","Conceptual First",45.62
"471",26,"Conceptual","Rough",715.212931576368,"BMT","UCB",-0.00568630561879435,3.80197361378889,NA,0.0534302664057684,0.444903462168765,NA,"BMT-UCB","Conceptual First",45.62
"472",26,"Spatial","Rough",685.279242590617,"RBF","UCB",0.036404517631942,NA,0.869561534956918,0.0067379469990963,0.106121573047708,NA,"RBF-UCB","Conceptual First",66.79
"473",26,"Spatial","Rough",589.087786670637,"SimKernel","UCB",0.17166274027487,NA,0.693432550219445,0.0227776860012708,0.101227390743612,0.729043673536424,"SimKernel-UCB","Conceptual First",66.79
"474",26,"Spatial","Rough",557.445000545213,"BMT","UCB",0.216156785716448,4.27875092403876,NA,0.00675967662350252,0.0385032765162806,NA,"BMT-UCB","Conceptual First",66.79
"475",27,"Conceptual","Smooth",393.169412155326,"BMT","UCB",0.447150525199106,2.12784782841007,NA,0.13976964636524,0.0400637992168829,NA,"BMT-UCB","Spatial First",83.205
"476",27,"Conceptual","Smooth",407.760682261368,"RBF","UCB",0.426633222058503,NA,0.580478270425004,0.236253620086852,0.0442457566789862,NA,"RBF-UCB","Spatial First",83.205
"477",27,"Conceptual","Smooth",382.002903843232,"SimKernel","UCB",0.462852149142481,NA,0.413859487923481,0.206401314162299,0.0440278520444439,0.528932845939679,"SimKernel-UCB","Spatial First",83.205
"478",27,"Spatial","Smooth",569.726378908275,"BMT","UCB",0.198887503397081,6.04157301839808,NA,0.00863096914162199,0.0338016775422657,NA,"BMT-UCB","Spatial First",75.54
"479",27,"Spatial","Smooth",520.300819597631,"RBF","UCB",0.2683865378129,NA,2.08580688342423,0.0930868457091902,0.103495637839606,NA,"RBF-UCB","Spatial First",75.54
"480",27,"Spatial","Smooth",518.83365107289,"SimKernel","UCB",0.270449575585601,NA,4.25640180842187,0.134139467849189,0.0986877525785058,1.70883885075582,"SimKernel-UCB","Spatial First",75.54
"481",30,"Conceptual","Rough",457.901261803044,"BMT","UCB",0.356128772300145,3.23569859572217,NA,0.00673794699911738,0.0477821531834179,NA,"BMT-UCB","Conceptual First",77.09
"482",30,"Conceptual","Rough",444.269310791203,"RBF","UCB",0.375297142789838,NA,1.11705378865266,0.0262362577835537,0.0666326082259275,NA,"RBF-UCB","Conceptual First",77.09
"483",30,"Conceptual","Rough",451.290723547935,"SimKernel","UCB",0.365424084930022,NA,1.11509563618915,0.0519888806672601,0.0610919647823175,1.11220887615209,"SimKernel-UCB","Conceptual First",77.09
"484",30,"Spatial","Rough",404.491054424092,"BMT","UCB",0.431230761889293,5.09856410542241,NA,0.233439638059586,0.0137054184586437,NA,"BMT-UCB","Conceptual First",85.835
"485",30,"Spatial","Rough",351.72792162988,"RBF","UCB",0.505422876922408,NA,0.930994242055306,0.217840743424391,0.0408221555633145,NA,"RBF-UCB","Conceptual First",85.835
"486",30,"Spatial","Rough",345.040559457312,"SimKernel","UCB",0.514826214391211,NA,0.789870759632212,0.223337609750481,0.0357184732959833,1.06408178329966,"SimKernel-UCB","Conceptual First",85.835
"487",33,"Conceptual","Rough",430.800764928041,"SimKernel","UCB",0.394235743496241,NA,0.949888021886173,0.0067379470509348,0.0712447524114642,1.09615212874792,"SimKernel-UCB","Spatial First",78.61
"488",33,"Conceptual","Rough",454.188010567854,"BMT","UCB",0.361350106747108,2.99463766310468,NA,0.00673794699909073,0.0543892105149948,NA,"BMT-UCB","Spatial First",78.61
"489",33,"Conceptual","Rough",433.856038131153,"RBF","UCB",0.389939615329875,NA,0.947688078415306,0.00673794699911662,0.0741075258668302,NA,"RBF-UCB","Spatial First",78.61
"490",33,"Spatial","Rough",376.04199818628,"SimKernel","UCB",0.471233990302805,NA,1.40764950702174,0.0374000385195121,0.0553990078223825,1.0371862450934,"SimKernel-UCB","Spatial First",80.8
"491",33,"Spatial","Rough",431.967872691539,"BMT","UCB",0.392594631817311,1.78264296983223,NA,0.0553268262532274,0.053732286803027,NA,"BMT-UCB","Spatial First",80.8
"492",33,"Spatial","Rough",378.372663017497,"RBF","UCB",0.467956759704392,NA,0.971713800238031,0.0576275231082471,0.0586708228438909,NA,"RBF-UCB","Spatial First",80.8
"493",34,"Conceptual","Rough",488.081111565519,"RBF","UCB",0.313691813638259,NA,1.24381750901822,0.00673794699912249,0.0742778792769645,NA,"RBF-UCB","Conceptual First",73.115
"494",34,"Conceptual","Rough",516.013652643697,"BMT","UCB",0.274414875536002,2.09371006040319,NA,0.00673794699908549,0.0699638200636791,NA,"BMT-UCB","Conceptual First",73.115
"495",34,"Conceptual","Rough",476.068796525062,"SimKernel","UCB",0.330582756463271,NA,1.40259888737284,0.0130712295628942,0.0670803444115213,1.00163887753761,"SimKernel-UCB","Conceptual First",73.115
"496",34,"Spatial","Rough",323.95908320775,"RBF","UCB",0.544469626905696,NA,1.20571365904737,0.0203296013348853,0.0578115699382677,NA,"RBF-UCB","Conceptual First",80.98
"497",34,"Spatial","Rough",323.96985561427,"BMT","UCB",0.54445447944228,3.97820559417989,NA,0.0927706747625521,0.0291127380359598,NA,"BMT-UCB","Conceptual First",80.98
"498",34,"Spatial","Rough",315.31211593632,"SimKernel","UCB",0.556628434704157,NA,0.549490592783635,0.144606695998536,0.0434710309447154,0.743117454119952,"SimKernel-UCB","Conceptual First",80.98
"499",35,"Conceptual","Smooth",362.142223430409,"RBF","UCB",0.49077895727139,NA,0.580958114990565,0.0943851668506325,0.0607494817260825,NA,"RBF-UCB","Spatial First",78.155
"500",35,"Conceptual","Smooth",339.630975644836,"BMT","UCB",0.522432822324478,3.02475806831698,NA,0.0370447273261616,0.0434778467847356,NA,"BMT-UCB","Spatial First",78.155
"501",35,"Conceptual","Smooth",362.142259407414,"SimKernel","UCB",0.490778906682846,NA,0.337512423845734,0.0943851177707838,0.0607494453913169,1.99999999257712,"SimKernel-UCB","Spatial First",78.155
"502",35,"Spatial","Smooth",272.763351930144,"RBF","UCB",0.616457762996229,NA,0.435842354870508,0.396817925492686,0.0136624513228913,NA,"RBF-UCB","Spatial First",89.185
"503",35,"Spatial","Smooth",258.640560532937,"BMT","UCB",0.636316321585175,5.80741368092982,NA,0.27924831240545,0.00673794699911803,NA,"BMT-UCB","Spatial First",89.185
"504",35,"Spatial","Smooth",274.061280961574,"SimKernel","UCB",0.614632698886024,NA,0.187683485769228,0.396351578836635,0.0136714318193127,0.788783908582343,"SimKernel-UCB","Spatial First",89.185
"505",36,"Conceptual","Smooth",586.943136852708,"RBF","UCB",0.174678408556322,NA,0.887699817649088,0.00673794699908815,0.131323606377681,NA,"RBF-UCB","Conceptual First",70.465
"506",36,"Conceptual","Smooth",612.10323714184,"BMT","UCB",0.139299897917531,0.283318692434608,NA,0.00673794699908549,0.146872329431543,NA,"BMT-UCB","Conceptual First",70.465
"507",36,"Conceptual","Smooth",586.548611532804,"SimKernel","UCB",0.175233164621166,NA,0.579130271057795,0.00673794699922289,0.123832333190453,0.641819581533368,"SimKernel-UCB","Conceptual First",70.465
"508",36,"Spatial","Smooth",423.180715775976,"RBF","UCB",0.404950565253565,NA,0.898420700868051,0.00718205024927088,0.0903872285948796,NA,"RBF-UCB","Conceptual First",84.21
"509",36,"Spatial","Smooth",395.42853561213,"BMT","UCB",0.443973891468222,3.05834043487804,NA,0.00673794699909295,0.0573008296147393,NA,"BMT-UCB","Conceptual First",84.21
"510",36,"Spatial","Smooth",415.214306802071,"SimKernel","UCB",0.416152415858191,NA,0.836841075209573,0.0149595317491495,0.077222466467236,0.558969659259869,"SimKernel-UCB","Conceptual First",84.21
"511",37,"Conceptual","Rough",304.11802616107,"BMT","UCB",0.572368841922499,2.97440234705907,NA,0.00673794699908573,0.0421994398014098,NA,"BMT-UCB","Spatial First",81.055
"512",37,"Conceptual","Rough",353.452047984821,"SimKernel","UCB",0.502998521618178,NA,0.329875516114528,0.0245784423250943,0.0752158559079591,0.479768910696125,"SimKernel-UCB","Spatial First",81.055
"513",37,"Conceptual","Rough",339.237536193435,"RBF","UCB",0.522986051511053,NA,0.550346497599346,0.00787942844374636,0.0789592121481367,NA,"RBF-UCB","Spatial First",81.055
"514",37,"Spatial","Rough",380.913245350877,"BMT","UCB",0.464384356650456,3.86155142475664,NA,0.00673794699909183,0.0272524740616817,NA,"BMT-UCB","Spatial First",77.61
"515",37,"Spatial","Rough",358.381064844118,"SimKernel","UCB",0.496067655946282,NA,1.25161121185848,0.01438112841308,0.0453770685044472,0.639191164226524,"SimKernel-UCB","Spatial First",77.61
"516",37,"Spatial","Rough",364.573254727226,"RBF","UCB",0.487360597820937,NA,0.86089776990545,0.0197802274484142,0.0517321264499523,NA,"RBF-UCB","Spatial First",77.61
"517",39,"Conceptual","Smooth",438.673411738149,"BMT","UCB",0.383165735200321,3.11565252758977,NA,0.00673794699908763,0.05027313200085,NA,"BMT-UCB","Spatial First",81.435
"518",39,"Conceptual","Smooth",462.287909231571,"RBF","UCB",0.349960551548426,NA,1.21212308325367,0.0141889720752371,0.0586759565782543,NA,"RBF-UCB","Spatial First",81.435
"519",39,"Conceptual","Smooth",397.030241589406,"SimKernel","UCB",0.441721675805084,NA,3.27828954757026,0.0309741829352449,0.0453218618137801,0.838156553893813,"SimKernel-UCB","Spatial First",81.435
"520",39,"Spatial","Smooth",393.162141364213,"BMT","UCB",0.44716074891673,4.38435819561053,NA,0.0702462033521346,0.0308611946710854,NA,"BMT-UCB","Spatial First",85.125
"521",39,"Spatial","Smooth",531.71726301015,"RBF","UCB",0.252333471247762,NA,1.44545901806591,0.0108665144270635,0.0557403103597609,NA,"RBF-UCB","Spatial First",85.125
"522",39,"Spatial","Smooth",397.448781476924,"SimKernel","UCB",0.441133152003783,NA,7.46640986049037,0.00673794700147197,0.0376070117784459,1.01294650263711,"SimKernel-UCB","Spatial First",85.125
"523",4,"Conceptual","Smooth",291.83920325246,"BMT","UCB",0.589634530926598,1.79636505660287,NA,0.102450493274907,0.0410567739804841,NA,"BMT-UCB","Conceptual First",88.185
"524",4,"Conceptual","Smooth",256.615052908899,"RBF","UCB",0.639164459796172,NA,0.716896809238579,0.168199292519472,0.0421958268030232,NA,"RBF-UCB","Conceptual First",88.185
"525",4,"Conceptual","Smooth",240.626773079095,"SimKernel","UCB",0.661646147927559,NA,0.49342913304239,0.18466678747502,0.0354951267684001,0.620509371937778,"SimKernel-UCB","Conceptual First",88.185
"526",4,"Spatial","Smooth",280.147828823518,"BMT","UCB",0.606074187758773,3.43601499434032,NA,0.137349698528065,0.0242736838304372,NA,"BMT-UCB","Conceptual First",89.77
"527",4,"Spatial","Smooth",292.063110717357,"RBF","UCB",0.589319686687588,NA,0.804490717656225,0.184157883891163,0.0316979173274168,NA,"RBF-UCB","Conceptual First",89.77
"528",4,"Spatial","Smooth",294.943289493076,"SimKernel","UCB",0.585269765014485,NA,0.636117909941033,0.180411710580197,0.0297096466076131,1.19030835816004,"SimKernel-UCB","Conceptual First",89.77
"529",40,"Conceptual","Smooth",699.852946335932,"RBF","UCB",0.0159119151750692,NA,25.1041687978601,0.743399752833397,0.278501217069089,NA,"RBF-UCB","Conceptual First",55.105
"530",40,"Conceptual","Smooth",699.306447844874,"BMT","UCB",0.0166803661135708,1.8528107744733,NA,0.0286914955597848,0.152451912893993,NA,"BMT-UCB","Conceptual First",55.105
"531",40,"Conceptual","Smooth",701.462705731959,"SimKernel","UCB",0.0136483753137902,NA,0.427345873139492,0.0826042860696261,0.210095502363756,0.66610365203111,"SimKernel-UCB","Conceptual First",55.105
"532",40,"Spatial","Smooth",586.218448985488,"RBF","UCB",0.175697417905474,NA,1.15559410387899,0.0370655589228913,0.103183847720861,NA,"RBF-UCB","Conceptual First",79.1
"533",40,"Spatial","Smooth",579.978967845116,"BMT","UCB",0.184470973947322,1.45435967470504,NA,0.00673794699908622,0.107335085251986,NA,"BMT-UCB","Conceptual First",79.1
"534",40,"Spatial","Smooth",519.308118860532,"SimKernel","UCB",0.269782409577519,NA,1.05357694281457,0.0486886490606745,0.096572767510656,1.16970728891418,"SimKernel-UCB","Conceptual First",79.1
"535",41,"Conceptual","Rough",246.618622854181,"BMT","UCB",0.653220795143673,3.532704213313,NA,0.0171889966105053,0.0358476977916245,NA,"BMT-UCB","Spatial First",84.15
"536",41,"Conceptual","Rough",271.731342638991,"SimKernel","UCB",0.617908907914843,NA,0.651315930199042,0.10346397494759,0.0475522559989301,1.12515183415269,"SimKernel-UCB","Spatial First",84.15
"537",41,"Conceptual","Rough",269.694503709241,"RBF","UCB",0.620772979477259,NA,0.807103088106952,0.100959023108595,0.049201397808223,NA,"RBF-UCB","Spatial First",84.15
"538",41,"Spatial","Rough",447.543660304719,"BMT","UCB",0.370692963642385,3.38242065492487,NA,0.154494252521658,0.0313028105763296,NA,"BMT-UCB","Spatial First",79.075
"539",41,"Spatial","Rough",391.279247160682,"SimKernel","UCB",0.449808353331888,NA,0.504649561800082,0.21165572124292,0.0430532563945579,0.894734545920689,"SimKernel-UCB","Spatial First",79.075
"540",41,"Spatial","Rough",400.54151678114,"RBF","UCB",0.436784347046497,NA,0.680362297623828,0.225134912001963,0.043943911506863,NA,"RBF-UCB","Spatial First",79.075
"541",42,"Conceptual","Rough",694.700736191254,"BMT","UCB",0.023156620852793,0.160498597520306,NA,0.00673794699908551,0.20823111453108,NA,"BMT-UCB","Conceptual First",50.095
"542",42,"Conceptual","Rough",687.638517006491,"SimKernel","UCB",0.0330870580804044,NA,0.805405660609048,0.00673794699964193,0.184836586739508,1.99999997817395,"SimKernel-UCB","Conceptual First",50.095
"543",42,"Conceptual","Rough",686.288736307953,"RBF","UCB",0.0349850326613677,NA,0.896451946396024,0.00673794699908649,0.184836633705483,NA,"RBF-UCB","Conceptual First",50.095
"544",42,"Spatial","Rough",515.27663397555,"BMT","UCB",0.275451223662296,1.46445979191092,NA,0.00673794699908569,0.0836957203058268,NA,"BMT-UCB","Conceptual First",78.39
"545",42,"Spatial","Rough",432.7012971742,"SimKernel","UCB",0.391563337602885,NA,1.52492824285067,0.00673794699958663,0.0651033063262029,1.52177973869369,"SimKernel-UCB","Conceptual First",78.39
"546",42,"Spatial","Rough",435.812679466165,"RBF","UCB",0.387188312453832,NA,1.22648311561212,0.0067379469991256,0.0698208859207879,NA,"RBF-UCB","Conceptual First",78.39
"547",44,"Conceptual","Smooth",467.056306889382,"BMT","UCB",0.343255538240522,2.3125514196891,NA,0.00673794699908577,0.064297404149351,NA,"BMT-UCB","Conceptual First",79.16
"548",44,"Conceptual","Smooth",454.515780741461,"SimKernel","UCB",0.360889217464444,NA,1.28165817340903,0.0345750239350683,0.0582859545902464,0.600015156627987,"SimKernel-UCB","Conceptual First",79.16
"549",44,"Conceptual","Smooth",429.590877632582,"RBF","UCB",0.39593700899448,NA,25.8517957607986,0.00673794700000753,0.0593803331348904,NA,"RBF-UCB","Conceptual First",79.16
"550",44,"Spatial","Smooth",352.548534215308,"BMT","UCB",0.504268984419982,5.11848984892301,NA,0.187818344183022,0.0164147684383264,NA,"BMT-UCB","Conceptual First",85.605
"551",44,"Spatial","Smooth",340.288458440309,"SimKernel","UCB",0.521508312413661,NA,1.00699589437884,0.134507227421745,0.0442684375519905,0.933785652930585,"SimKernel-UCB","Conceptual First",85.605
"552",44,"Spatial","Smooth",342.306657034078,"RBF","UCB",0.518670451689723,NA,1.91970283554342,0.0415346486437436,0.0487188882803858,NA,"RBF-UCB","Conceptual First",85.605
"553",45,"Conceptual","Rough",624.597100204831,"RBF","UCB",0.121731833314681,NA,1.0391791601477,0.00673794699909791,0.130408532180407,NA,"RBF-UCB","Spatial First",64.38
"554",45,"Conceptual","Rough",624.297807514534,"SimKernel","UCB",0.122152679396618,NA,1.0802671984734,0.00673794700531201,0.123396851987902,1.32696739336905,"SimKernel-UCB","Spatial First",64.38
"555",45,"Conceptual","Rough",657.952827409615,"BMT","UCB",0.0748291605821411,3.23666472612476,NA,0.00673794699908749,0.0710726572172074,NA,"BMT-UCB","Spatial First",64.38
"556",45,"Spatial","Rough",386.740312319714,"RBF","UCB",0.456190710823099,NA,0.739742051065866,0.0619711542085124,0.0663397527734049,NA,"RBF-UCB","Spatial First",79.26
"557",45,"Spatial","Rough",383.362413318155,"SimKernel","UCB",0.460940494583502,NA,0.612175724995928,0.0546743505375978,0.0639946151640198,1.08727766195791,"SimKernel-UCB","Spatial First",79.26
"558",45,"Spatial","Rough",392.503392641653,"BMT","UCB",0.448087038892586,2.04399311795247,NA,0.0203374710890993,0.0593603585961694,NA,"BMT-UCB","Spatial First",79.26
"559",46,"Conceptual","Rough",418.62598172213,"BMT","UCB",0.411355138579151,1.06252169933833,NA,0.00673794699908549,0.0720416013309335,NA,"BMT-UCB","Conceptual First",75.25
"560",46,"Conceptual","Rough",389.181457324482,"RBF","UCB",0.452758130128684,NA,0.837188901758207,0.0067379469990872,0.0684996583496602,NA,"RBF-UCB","Conceptual First",75.25
"561",46,"Conceptual","Rough",385.73789046916,"SimKernel","UCB",0.457600251790616,NA,0.813483727287257,0.00673794700287784,0.0648077371044393,1.04029503074451,"SimKernel-UCB","Conceptual First",75.25
"562",46,"Spatial","Rough",375.958137823222,"BMT","UCB",0.471351909337805,1.40513443915581,NA,0.00673794699908703,0.0655907680637179,NA,"BMT-UCB","Conceptual First",82.22
"563",46,"Spatial","Rough",320.862639022912,"RBF","UCB",0.548823647051754,NA,1.28744254425468,0.0420707674095607,0.0457310271731982,NA,"RBF-UCB","Conceptual First",82.22
"564",46,"Spatial","Rough",262.732804222748,"SimKernel","UCB",0.630562072386931,NA,2.01037778149294,0.0793161147776809,0.0363285575627579,1.12870182498204,"SimKernel-UCB","Conceptual First",82.22
"565",47,"Conceptual","Smooth",363.510698104981,"BMT","UCB",0.488854696426763,2.67991230473247,NA,0.00673794699908548,0.051843221425968,NA,"BMT-UCB","Spatial First",77.745
"566",47,"Conceptual","Smooth",402.132220983382,"RBF","UCB",0.43454760136999,NA,0.961512371552355,0.00673794699909608,0.0687585380622448,NA,"RBF-UCB","Spatial First",77.745
"567",47,"Conceptual","Smooth",409.21202725818,"SimKernel","UCB",0.424592434310433,NA,0.867100379966286,0.0067379470296573,0.0657311452391172,0.941702862692738,"SimKernel-UCB","Spatial First",77.745
"568",47,"Spatial","Smooth",415.260733506413,"BMT","UCB",0.416087133620258,1.52067438171174,NA,0.00673794699908565,0.0730121989504503,NA,"BMT-UCB","Spatial First",82.905
"569",47,"Spatial","Smooth",410.24452546655,"RBF","UCB",0.423140601907956,NA,1.21098095145117,0.0210667614345657,0.0651636901619443,NA,"RBF-UCB","Spatial First",82.905
"570",47,"Spatial","Smooth",375.787867961561,"SimKernel","UCB",0.471591331837835,NA,1.08767583354893,0.0501316839221938,0.0585665713702251,1.16020973074166,"SimKernel-UCB","Spatial First",82.905
"571",51,"Conceptual","Smooth",311.07185820846,"SimKernel","UCB",0.562590811698382,NA,0.497738753691163,0.0168765692749858,0.064832522392435,0.000100002335001097,"SimKernel-UCB","Spatial First",81.345
"572",51,"Conceptual","Smooth",251.510302828821,"BMT","UCB",0.646342430191402,5.12837495045768,NA,0.00673794699911479,0.0217444389184427,NA,"BMT-UCB","Spatial First",81.345
"573",51,"Conceptual","Smooth",335.462865254725,"RBF","UCB",0.528293750384605,NA,0.540592841252628,0.0255018969386512,0.076476586595538,NA,"RBF-UCB","Spatial First",81.345
"574",51,"Spatial","Smooth",442.47615169143,"SimKernel","UCB",0.377818567488441,NA,0.419361947611777,0.25825914740891,0.0440468548752935,0.606948958400617,"SimKernel-UCB","Spatial First",84.02
"575",51,"Spatial","Smooth",419.112498283663,"BMT","UCB",0.410671030362159,4.10563279232707,NA,0.165159108778995,0.0231017381776001,NA,"BMT-UCB","Spatial First",84.02
"576",51,"Spatial","Smooth",458.268780582099,"RBF","UCB",0.355611991091592,NA,1.14997634506024,0.299281334625845,0.0610884466907108,NA,"RBF-UCB","Spatial First",84.02
"577",52,"Conceptual","Smooth",287.000363797048,"RBF","UCB",0.596438594948022,NA,0.620193942461216,0.0830143962211777,0.061789088138055,NA,"RBF-UCB","Conceptual First",80.965
"578",52,"Conceptual","Smooth",295.131270143178,"SimKernel","UCB",0.585005438745785,NA,0.505452013445086,0.0139606873777245,0.0625781061061754,0.0739818810533309,"SimKernel-UCB","Conceptual First",80.965
"579",52,"Conceptual","Smooth",259.191378796631,"BMT","UCB",0.635541796460943,2.59244411676158,NA,0.00673794699908634,0.0505475997332777,NA,"BMT-UCB","Conceptual First",80.965
"580",52,"Spatial","Smooth",198.144660754806,"RBF","UCB",0.721381754922432,NA,0.495072609028034,0.35598612189011,0.0166697894227893,NA,"RBF-UCB","Conceptual First",89.345
"581",52,"Spatial","Smooth",194.79584803281,"SimKernel","UCB",0.726090639432071,NA,0.262394337988425,0.343562899820607,0.0173929178547361,0.597206283947149,"SimKernel-UCB","Conceptual First",89.345
